Parameters transmitter:
Bitrate: 960
Baudrate: 240
Bits per symbol: 4
Modulation: DP_QPSK
N bits: 32768
N samples: 65536
N samples per bits: 2
N samples per sym: 8
N symbols: 8192
df: 2.92969e+07
dt: 5.20833e-13

f[i] ; t[i] 
-9.36211e+11;4.22917e-10
-9.36182e+11;4.23438e-10
-9.36152e+11;4.23958e-10
-9.36123e+11;4.24479e-10
-9.36094e+11;4.25e-10
-9.36064e+11;4.25521e-10
-9.36035e+11;4.26042e-10
-9.36006e+11;4.26562e-10
-9.35977e+11;4.27083e-10
-9.35947e+11;4.27604e-10
-9.35918e+11;4.28125e-10
-9.35889e+11;4.28646e-10
-9.35859e+11;4.29167e-10
-9.3583e+11;4.29688e-10
-9.35801e+11;4.30208e-10
-9.35771e+11;4.30729e-10
-9.35742e+11;4.3125e-10
-9.35713e+11;4.31771e-10
-9.35684e+11;4.32292e-10
-9.35654e+11;4.32812e-10
-9.35625e+11;4.33333e-10
-9.35596e+11;4.33854e-10
-9.35566e+11;4.34375e-10
-9.35537e+11;4.34896e-10
-9.35508e+11;4.35417e-10
-9.35479e+11;4.35938e-10
-9.35449e+11;4.36458e-10
-9.3542e+11;4.36979e-10
-9.35391e+11;4.375e-10
-9.35361e+11;4.38021e-10
-9.35332e+11;4.38542e-10
-9.35303e+11;4.39063e-10
-9.35273e+11;4.39583e-10
-9.35244e+11;4.40104e-10
-9.35215e+11;4.40625e-10
-9.35186e+11;4.41146e-10
-9.35156e+11;4.41667e-10
-9.35127e+11;4.42188e-10
-9.35098e+11;4.42708e-10
-9.35068e+11;4.43229e-10
-9.35039e+11;4.4375e-10
-9.3501e+11;4.44271e-10
-9.3498e+11;4.44792e-10
-9.34951e+11;4.45313e-10
-9.34922e+11;4.45833e-10
-9.34893e+11;4.46354e-10
-9.34863e+11;4.46875e-10
-9.34834e+11;4.47396e-10
-9.34805e+11;4.47917e-10
-9.34775e+11;4.48438e-10
-9.34746e+11;4.48958e-10
-9.34717e+11;4.49479e-10
-9.34688e+11;4.5e-10
-9.34658e+11;4.50521e-10
-9.34629e+11;4.51042e-10
-9.346e+11;4.51563e-10
-9.3457e+11;4.52083e-10
-9.34541e+11;4.52604e-10
-9.34512e+11;4.53125e-10
-9.34482e+11;4.53646e-10
-9.34453e+11;4.54167e-10
-9.34424e+11;4.54688e-10
-9.34395e+11;4.55208e-10
-9.34365e+11;4.55729e-10
-9.34336e+11;4.5625e-10
-9.34307e+11;4.56771e-10
-9.34277e+11;4.57292e-10
-9.34248e+11;4.57813e-10
-9.34219e+11;4.58333e-10
-9.34189e+11;4.58854e-10
-9.3416e+11;4.59375e-10
-9.34131e+11;4.59896e-10
-9.34102e+11;4.60417e-10
-9.34072e+11;4.60937e-10
-9.34043e+11;4.61458e-10
-9.34014e+11;4.61979e-10
-9.33984e+11;4.625e-10
-9.33955e+11;4.63021e-10
-9.33926e+11;4.63542e-10
-9.33896e+11;4.64063e-10
-9.33867e+11;4.64583e-10
-9.33838e+11;4.65104e-10
-9.33809e+11;4.65625e-10
-9.33779e+11;4.66146e-10
-9.3375e+11;4.66667e-10
-9.33721e+11;4.67188e-10
-9.33691e+11;4.67708e-10
-9.33662e+11;4.68229e-10
-9.33633e+11;4.6875e-10
-9.33604e+11;4.69271e-10
-9.33574e+11;4.69792e-10
-9.33545e+11;4.70312e-10
-9.33516e+11;4.70833e-10
-9.33486e+11;4.71354e-10
-9.33457e+11;4.71875e-10
-9.33428e+11;4.72396e-10
-9.33398e+11;4.72917e-10
-9.33369e+11;4.73438e-10
-9.3334e+11;4.73958e-10
-9.33311e+11;4.74479e-10
-9.33281e+11;4.75e-10
-9.33252e+11;4.75521e-10
-9.33223e+11;4.76042e-10
-9.33193e+11;4.76563e-10
-9.33164e+11;4.77083e-10
-9.33135e+11;4.77604e-10
-9.33105e+11;4.78125e-10
-9.33076e+11;4.78646e-10
-9.33047e+11;4.79167e-10
-9.33018e+11;4.79688e-10
-9.32988e+11;4.80208e-10
-9.32959e+11;4.80729e-10
-9.3293e+11;4.8125e-10
-9.329e+11;4.81771e-10
-9.32871e+11;4.82292e-10
-9.32842e+11;4.82812e-10
-9.32812e+11;4.83333e-10
-9.32783e+11;4.83854e-10
-9.32754e+11;4.84375e-10
-9.32725e+11;4.84896e-10
-9.32695e+11;4.85417e-10
-9.32666e+11;4.85938e-10
-9.32637e+11;4.86458e-10
-9.32607e+11;4.86979e-10
-9.32578e+11;4.875e-10
-9.32549e+11;4.88021e-10
-9.3252e+11;4.88542e-10
-9.3249e+11;4.89063e-10
-9.32461e+11;4.89583e-10
-9.32432e+11;4.90104e-10
-9.32402e+11;4.90625e-10
-9.32373e+11;4.91146e-10
-9.32344e+11;4.91667e-10
-9.32314e+11;4.92188e-10
-9.32285e+11;4.92708e-10
-9.32256e+11;4.93229e-10
-9.32227e+11;4.9375e-10
-9.32197e+11;4.94271e-10
-9.32168e+11;4.94792e-10
-9.32139e+11;4.95312e-10
-9.32109e+11;4.95833e-10
-9.3208e+11;4.96354e-10
-9.32051e+11;4.96875e-10
-9.32021e+11;4.97396e-10
-9.31992e+11;4.97917e-10
-9.31963e+11;4.98438e-10
-9.31934e+11;4.98958e-10
-9.31904e+11;4.99479e-10
-9.31875e+11;5e-10
-9.31846e+11;5.00521e-10
-9.31816e+11;5.01042e-10
-9.31787e+11;5.01563e-10
-9.31758e+11;5.02083e-10
-9.31729e+11;5.02604e-10
-9.31699e+11;5.03125e-10
-9.3167e+11;5.03646e-10
-9.31641e+11;5.04167e-10
-9.31611e+11;5.04687e-10
-9.31582e+11;5.05208e-10
-9.31553e+11;5.05729e-10
-9.31523e+11;5.0625e-10
-9.31494e+11;5.06771e-10
-9.31465e+11;5.07292e-10
-9.31436e+11;5.07812e-10
-9.31406e+11;5.08333e-10
-9.31377e+11;5.08854e-10
-9.31348e+11;5.09375e-10
-9.31318e+11;5.09896e-10
-9.31289e+11;5.10417e-10
-9.3126e+11;5.10938e-10
-9.3123e+11;5.11458e-10
-9.31201e+11;5.11979e-10
-9.31172e+11;5.125e-10
-9.31143e+11;5.13021e-10
-9.31113e+11;5.13542e-10
-9.31084e+11;5.14063e-10
-9.31055e+11;5.14583e-10
-9.31025e+11;5.15104e-10
-9.30996e+11;5.15625e-10
-9.30967e+11;5.16146e-10
-9.30938e+11;5.16667e-10
-9.30908e+11;5.17187e-10
-9.30879e+11;5.17708e-10
-9.3085e+11;5.18229e-10
-9.3082e+11;5.1875e-10
-9.30791e+11;5.19271e-10
-9.30762e+11;5.19792e-10
-9.30732e+11;5.20313e-10
-9.30703e+11;5.20833e-10
-9.30674e+11;5.21354e-10
-9.30645e+11;5.21875e-10
-9.30615e+11;5.22396e-10
-9.30586e+11;5.22917e-10
-9.30557e+11;5.23438e-10
-9.30527e+11;5.23958e-10
-9.30498e+11;5.24479e-10
-9.30469e+11;5.25e-10
-9.30439e+11;5.25521e-10
-9.3041e+11;5.26042e-10
-9.30381e+11;5.26563e-10
-9.30352e+11;5.27083e-10
-9.30322e+11;5.27604e-10
-9.30293e+11;5.28125e-10
-9.30264e+11;5.28646e-10
-9.30234e+11;5.29167e-10
-9.30205e+11;5.29687e-10
-9.30176e+11;5.30208e-10
-9.30146e+11;5.30729e-10
-9.30117e+11;5.3125e-10
-9.30088e+11;5.31771e-10
-9.30059e+11;5.32292e-10
-9.30029e+11;5.32813e-10
-9.3e+11;5.33333e-10
-9.29971e+11;5.33854e-10
-9.29941e+11;5.34375e-10
-9.29912e+11;5.34896e-10
-9.29883e+11;5.35417e-10
-9.29854e+11;5.35938e-10
-9.29824e+11;5.36458e-10
-9.29795e+11;5.36979e-10
-9.29766e+11;5.375e-10
-9.29736e+11;5.38021e-10
-9.29707e+11;5.38542e-10
-9.29678e+11;5.39063e-10
-9.29648e+11;5.39583e-10
-9.29619e+11;5.40104e-10
-9.2959e+11;5.40625e-10
-9.29561e+11;5.41146e-10
-9.29531e+11;5.41667e-10
-9.29502e+11;5.42187e-10
-9.29473e+11;5.42708e-10
-9.29443e+11;5.43229e-10
-9.29414e+11;5.4375e-10
-9.29385e+11;5.44271e-10
-9.29355e+11;5.44792e-10
-9.29326e+11;5.45313e-10
-9.29297e+11;5.45833e-10
-9.29268e+11;5.46354e-10
-9.29238e+11;5.46875e-10
-9.29209e+11;5.47396e-10
-9.2918e+11;5.47917e-10
-9.2915e+11;5.48438e-10
-9.29121e+11;5.48958e-10
-9.29092e+11;5.49479e-10
-9.29062e+11;5.5e-10
-9.29033e+11;5.50521e-10
-9.29004e+11;5.51042e-10
-9.28975e+11;5.51562e-10
-9.28945e+11;5.52083e-10
-9.28916e+11;5.52604e-10
-9.28887e+11;5.53125e-10
-9.28857e+11;5.53646e-10
-9.28828e+11;5.54167e-10
-9.28799e+11;5.54688e-10
-9.2877e+11;5.55208e-10
-9.2874e+11;5.55729e-10
-9.28711e+11;5.5625e-10
-9.28682e+11;5.56771e-10
-9.28652e+11;5.57292e-10
-9.28623e+11;5.57813e-10
-9.28594e+11;5.58333e-10
-9.28564e+11;5.58854e-10
-9.28535e+11;5.59375e-10
-9.28506e+11;5.59896e-10
-9.28477e+11;5.60417e-10
-9.28447e+11;5.60938e-10
-9.28418e+11;5.61458e-10
-9.28389e+11;5.61979e-10
-9.28359e+11;5.625e-10
-9.2833e+11;5.63021e-10
-9.28301e+11;5.63542e-10
-9.28271e+11;5.64062e-10
-9.28242e+11;5.64583e-10
-9.28213e+11;5.65104e-10
-9.28184e+11;5.65625e-10
-9.28154e+11;5.66146e-10
-9.28125e+11;5.66667e-10
-9.28096e+11;5.67188e-10
-9.28066e+11;5.67708e-10
-9.28037e+11;5.68229e-10
-9.28008e+11;5.6875e-10
-9.27979e+11;5.69271e-10
-9.27949e+11;5.69792e-10
-9.2792e+11;5.70313e-10
-9.27891e+11;5.70833e-10
-9.27861e+11;5.71354e-10
-9.27832e+11;5.71875e-10
-9.27803e+11;5.72396e-10
-9.27773e+11;5.72917e-10
-9.27744e+11;5.73438e-10
-9.27715e+11;5.73958e-10
-9.27686e+11;5.74479e-10
-9.27656e+11;5.75e-10
-9.27627e+11;5.75521e-10
-9.27598e+11;5.76042e-10
-9.27568e+11;5.76562e-10
-9.27539e+11;5.77083e-10
-9.2751e+11;5.77604e-10
-9.2748e+11;5.78125e-10
-9.27451e+11;5.78646e-10
-9.27422e+11;5.79167e-10
-9.27393e+11;5.79688e-10
-9.27363e+11;5.80208e-10
-9.27334e+11;5.80729e-10
-9.27305e+11;5.8125e-10
-9.27275e+11;5.81771e-10
-9.27246e+11;5.82292e-10
-9.27217e+11;5.82813e-10
-9.27188e+11;5.83333e-10
-9.27158e+11;5.83854e-10
-9.27129e+11;5.84375e-10
-9.271e+11;5.84896e-10
-9.2707e+11;5.85417e-10
-9.27041e+11;5.85937e-10
-9.27012e+11;5.86458e-10
-9.26982e+11;5.86979e-10
-9.26953e+11;5.875e-10
-9.26924e+11;5.88021e-10
-9.26895e+11;5.88542e-10
-9.26865e+11;5.89063e-10
-9.26836e+11;5.89583e-10
-9.26807e+11;5.90104e-10
-9.26777e+11;5.90625e-10
-9.26748e+11;5.91146e-10
-9.26719e+11;5.91667e-10
-9.26689e+11;5.92188e-10
-9.2666e+11;5.92708e-10
-9.26631e+11;5.93229e-10
-9.26602e+11;5.9375e-10
-9.26572e+11;5.94271e-10
-9.26543e+11;5.94792e-10
-9.26514e+11;5.95313e-10
-9.26484e+11;5.95833e-10
-9.26455e+11;5.96354e-10
-9.26426e+11;5.96875e-10
-9.26396e+11;5.97396e-10
-9.26367e+11;5.97917e-10
-9.26338e+11;5.98437e-10
-9.26309e+11;5.98958e-10
-9.26279e+11;5.99479e-10
-9.2625e+11;6e-10
-9.26221e+11;6.00521e-10
-9.26191e+11;6.01042e-10
-9.26162e+11;6.01563e-10
-9.26133e+11;6.02083e-10
-9.26104e+11;6.02604e-10
-9.26074e+11;6.03125e-10
-9.26045e+11;6.03646e-10
-9.26016e+11;6.04167e-10
-9.25986e+11;6.04688e-10
-9.25957e+11;6.05208e-10
-9.25928e+11;6.05729e-10
-9.25898e+11;6.0625e-10
-9.25869e+11;6.06771e-10
-9.2584e+11;6.07292e-10
-9.25811e+11;6.07813e-10
-9.25781e+11;6.08333e-10
-9.25752e+11;6.08854e-10
-9.25723e+11;6.09375e-10
-9.25693e+11;6.09896e-10
-9.25664e+11;6.10417e-10
-9.25635e+11;6.10937e-10
-9.25605e+11;6.11458e-10
-9.25576e+11;6.11979e-10
-9.25547e+11;6.125e-10
-9.25518e+11;6.13021e-10
-9.25488e+11;6.13542e-10
-9.25459e+11;6.14063e-10
-9.2543e+11;6.14583e-10
-9.254e+11;6.15104e-10
-9.25371e+11;6.15625e-10
-9.25342e+11;6.16146e-10
-9.25312e+11;6.16667e-10
-9.25283e+11;6.17188e-10
-9.25254e+11;6.17708e-10
-9.25225e+11;6.18229e-10
-9.25195e+11;6.1875e-10
-9.25166e+11;6.19271e-10
-9.25137e+11;6.19792e-10
-9.25107e+11;6.20312e-10
-9.25078e+11;6.20833e-10
-9.25049e+11;6.21354e-10
-9.2502e+11;6.21875e-10
-9.2499e+11;6.22396e-10
-9.24961e+11;6.22917e-10
-9.24932e+11;6.23437e-10
-9.24902e+11;6.23958e-10
-9.24873e+11;6.24479e-10
-9.24844e+11;6.25e-10
-9.24814e+11;6.25521e-10
-9.24785e+11;6.26042e-10
-9.24756e+11;6.26563e-10
-9.24727e+11;6.27083e-10
-9.24697e+11;6.27604e-10
-9.24668e+11;6.28125e-10
-9.24639e+11;6.28646e-10
-9.24609e+11;6.29167e-10
-9.2458e+11;6.29688e-10
-9.24551e+11;6.30208e-10
-9.24521e+11;6.30729e-10
-9.24492e+11;6.3125e-10
-9.24463e+11;6.31771e-10
-9.24434e+11;6.32292e-10
-9.24404e+11;6.32812e-10
-9.24375e+11;6.33333e-10
-9.24346e+11;6.33854e-10
-9.24316e+11;6.34375e-10
-9.24287e+11;6.34896e-10
-9.24258e+11;6.35417e-10
-9.24229e+11;6.35938e-10
-9.24199e+11;6.36458e-10
-9.2417e+11;6.36979e-10
-9.24141e+11;6.375e-10
-9.24111e+11;6.38021e-10
-9.24082e+11;6.38542e-10
-9.24053e+11;6.39063e-10
-9.24023e+11;6.39583e-10
-9.23994e+11;6.40104e-10
-9.23965e+11;6.40625e-10
-9.23936e+11;6.41146e-10
-9.23906e+11;6.41667e-10
-9.23877e+11;6.42188e-10
-9.23848e+11;6.42708e-10
-9.23818e+11;6.43229e-10
-9.23789e+11;6.4375e-10
-9.2376e+11;6.44271e-10
-9.2373e+11;6.44792e-10
-9.23701e+11;6.45312e-10
-9.23672e+11;6.45833e-10
-9.23643e+11;6.46354e-10
-9.23613e+11;6.46875e-10
-9.23584e+11;6.47396e-10
-9.23555e+11;6.47917e-10
-9.23525e+11;6.48438e-10
-9.23496e+11;6.48958e-10
-9.23467e+11;6.49479e-10
-9.23438e+11;6.5e-10
-9.23408e+11;6.50521e-10
-9.23379e+11;6.51042e-10
-9.2335e+11;6.51563e-10
-9.2332e+11;6.52083e-10
-9.23291e+11;6.52604e-10
-9.23262e+11;6.53125e-10
-9.23232e+11;6.53646e-10
-9.23203e+11;6.54167e-10
-9.23174e+11;6.54688e-10
-9.23145e+11;6.55208e-10
-9.23115e+11;6.55729e-10
-9.23086e+11;6.5625e-10
-9.23057e+11;6.56771e-10
-9.23027e+11;6.57292e-10
-9.22998e+11;6.57812e-10
-9.22969e+11;6.58333e-10
-9.22939e+11;6.58854e-10
-9.2291e+11;6.59375e-10
-9.22881e+11;6.59896e-10
-9.22852e+11;6.60417e-10
-9.22822e+11;6.60938e-10
-9.22793e+11;6.61458e-10
-9.22764e+11;6.61979e-10
-9.22734e+11;6.625e-10
-9.22705e+11;6.63021e-10
-9.22676e+11;6.63542e-10
-9.22646e+11;6.64063e-10
-9.22617e+11;6.64583e-10
-9.22588e+11;6.65104e-10
-9.22559e+11;6.65625e-10
-9.22529e+11;6.66146e-10
-9.225e+11;6.66667e-10
-9.22471e+11;6.67187e-10
-9.22441e+11;6.67708e-10
-9.22412e+11;6.68229e-10
-9.22383e+11;6.6875e-10
-9.22354e+11;6.69271e-10
-9.22324e+11;6.69792e-10
-9.22295e+11;6.70313e-10
-9.22266e+11;6.70833e-10
-9.22236e+11;6.71354e-10
-9.22207e+11;6.71875e-10
-9.22178e+11;6.72396e-10
-9.22148e+11;6.72917e-10
-9.22119e+11;6.73438e-10
-9.2209e+11;6.73958e-10
-9.22061e+11;6.74479e-10
-9.22031e+11;6.75e-10
-9.22002e+11;6.75521e-10
-9.21973e+11;6.76042e-10
-9.21943e+11;6.76563e-10
-9.21914e+11;6.77083e-10
-9.21885e+11;6.77604e-10
-9.21855e+11;6.78125e-10
-9.21826e+11;6.78646e-10
-9.21797e+11;6.79167e-10
-9.21768e+11;6.79687e-10
-9.21738e+11;6.80208e-10
-9.21709e+11;6.80729e-10
-9.2168e+11;6.8125e-10
-9.2165e+11;6.81771e-10
-9.21621e+11;6.82292e-10
-9.21592e+11;6.82813e-10
-9.21562e+11;6.83333e-10
-9.21533e+11;6.83854e-10
-9.21504e+11;6.84375e-10
-9.21475e+11;6.84896e-10
-9.21445e+11;6.85417e-10
-9.21416e+11;6.85938e-10
-9.21387e+11;6.86458e-10
-9.21357e+11;6.86979e-10
-9.21328e+11;6.875e-10
-9.21299e+11;6.88021e-10
-9.2127e+11;6.88542e-10
-9.2124e+11;6.89063e-10
-9.21211e+11;6.89583e-10
-9.21182e+11;6.90104e-10
-9.21152e+11;6.90625e-10
-9.21123e+11;6.91146e-10
-9.21094e+11;6.91667e-10
-9.21064e+11;6.92187e-10
-9.21035e+11;6.92708e-10
-9.21006e+11;6.93229e-10
-9.20977e+11;6.9375e-10
-9.20947e+11;6.94271e-10
-9.20918e+11;6.94792e-10
-9.20889e+11;6.95313e-10
-9.20859e+11;6.95833e-10
-9.2083e+11;6.96354e-10
-9.20801e+11;6.96875e-10
-9.20771e+11;6.97396e-10
-9.20742e+11;6.97917e-10
-9.20713e+11;6.98438e-10
-9.20684e+11;6.98958e-10
-9.20654e+11;6.99479e-10
-9.20625e+11;7e-10
-9.20596e+11;7.00521e-10
-9.20566e+11;7.01042e-10
-9.20537e+11;7.01562e-10
-9.20508e+11;7.02083e-10
-9.20479e+11;7.02604e-10
-9.20449e+11;7.03125e-10
-9.2042e+11;7.03646e-10
-9.20391e+11;7.04167e-10
-9.20361e+11;7.04688e-10
-9.20332e+11;7.05208e-10
-9.20303e+11;7.05729e-10
-9.20273e+11;7.0625e-10
-9.20244e+11;7.06771e-10
-9.20215e+11;7.07292e-10
-9.20186e+11;7.07813e-10
-9.20156e+11;7.08333e-10
-9.20127e+11;7.08854e-10
-9.20098e+11;7.09375e-10
-9.20068e+11;7.09896e-10
-9.20039e+11;7.10417e-10
-9.2001e+11;7.10938e-10
-9.1998e+11;7.11458e-10
-9.19951e+11;7.11979e-10
-9.19922e+11;7.125e-10
-9.19893e+11;7.13021e-10
-9.19863e+11;7.13542e-10
-9.19834e+11;7.14062e-10
-9.19805e+11;7.14583e-10
-9.19775e+11;7.15104e-10
-9.19746e+11;7.15625e-10
-9.19717e+11;7.16146e-10
-9.19688e+11;7.16667e-10
-9.19658e+11;7.17188e-10
-9.19629e+11;7.17708e-10
-9.196e+11;7.18229e-10
-9.1957e+11;7.1875e-10
-9.19541e+11;7.19271e-10
-9.19512e+11;7.19792e-10
-9.19482e+11;7.20313e-10
-9.19453e+11;7.20833e-10
-9.19424e+11;7.21354e-10
-9.19395e+11;7.21875e-10
-9.19365e+11;7.22396e-10
-9.19336e+11;7.22917e-10
-9.19307e+11;7.23438e-10
-9.19277e+11;7.23958e-10
-9.19248e+11;7.24479e-10
-9.19219e+11;7.25e-10
-9.19189e+11;7.25521e-10
-9.1916e+11;7.26042e-10
-9.19131e+11;7.26562e-10
-9.19102e+11;7.27083e-10
-9.19072e+11;7.27604e-10
-9.19043e+11;7.28125e-10
-9.19014e+11;7.28646e-10
-9.18984e+11;7.29167e-10
-9.18955e+11;7.29688e-10
-9.18926e+11;7.30208e-10
-9.18896e+11;7.30729e-10
-9.18867e+11;7.3125e-10
-9.18838e+11;7.31771e-10
-9.18809e+11;7.32292e-10
-9.18779e+11;7.32813e-10
-9.1875e+11;7.33333e-10
-9.18721e+11;7.33854e-10
-9.18691e+11;7.34375e-10
-9.18662e+11;7.34896e-10
-9.18633e+11;7.35417e-10
-9.18604e+11;7.35938e-10
-9.18574e+11;7.36458e-10
-9.18545e+11;7.36979e-10
-9.18516e+11;7.375e-10
-9.18486e+11;7.38021e-10
-9.18457e+11;7.38542e-10
-9.18428e+11;7.39063e-10
-9.18398e+11;7.39583e-10
-9.18369e+11;7.40104e-10
-9.1834e+11;7.40625e-10
-9.18311e+11;7.41146e-10
-9.18281e+11;7.41667e-10
-9.18252e+11;7.42188e-10
-9.18223e+11;7.42708e-10
-9.18193e+11;7.43229e-10
-9.18164e+11;7.4375e-10
-9.18135e+11;7.44271e-10
-9.18105e+11;7.44792e-10
-9.18076e+11;7.45313e-10
-9.18047e+11;7.45833e-10
-9.18018e+11;7.46354e-10
-9.17988e+11;7.46875e-10
-9.17959e+11;7.47396e-10
-9.1793e+11;7.47917e-10
-9.179e+11;7.48437e-10
-9.17871e+11;7.48958e-10
-9.17842e+11;7.49479e-10
-9.17812e+11;7.5e-10
-9.17783e+11;7.50521e-10
-9.17754e+11;7.51042e-10
-9.17725e+11;7.51563e-10
-9.17695e+11;7.52083e-10
-9.17666e+11;7.52604e-10
-9.17637e+11;7.53125e-10
-9.17607e+11;7.53646e-10
-9.17578e+11;7.54167e-10
-9.17549e+11;7.54688e-10
-9.1752e+11;7.55208e-10
-9.1749e+11;7.55729e-10
-9.17461e+11;7.5625e-10
-9.17432e+11;7.56771e-10
-9.17402e+11;7.57292e-10
-9.17373e+11;7.57813e-10
-9.17344e+11;7.58333e-10
-9.17314e+11;7.58854e-10
-9.17285e+11;7.59375e-10
-9.17256e+11;7.59896e-10
-9.17227e+11;7.60417e-10
-9.17197e+11;7.60937e-10
-9.17168e+11;7.61458e-10
-9.17139e+11;7.61979e-10
-9.17109e+11;7.625e-10
-9.1708e+11;7.63021e-10
-9.17051e+11;7.63542e-10
-9.17021e+11;7.64063e-10
-9.16992e+11;7.64583e-10
-9.16963e+11;7.65104e-10
-9.16934e+11;7.65625e-10
-9.16904e+11;7.66146e-10
-9.16875e+11;7.66667e-10
-9.16846e+11;7.67188e-10
-9.16816e+11;7.67708e-10
-9.16787e+11;7.68229e-10
-9.16758e+11;7.6875e-10
-9.16729e+11;7.69271e-10
-9.16699e+11;7.69792e-10
-9.1667e+11;7.70313e-10
-9.16641e+11;7.70833e-10
-9.16611e+11;7.71354e-10
-9.16582e+11;7.71875e-10
-9.16553e+11;7.72396e-10
-9.16523e+11;7.72917e-10
-9.16494e+11;7.73437e-10
-9.16465e+11;7.73958e-10
-9.16436e+11;7.74479e-10
-9.16406e+11;7.75e-10
-9.16377e+11;7.75521e-10
-9.16348e+11;7.76042e-10
-9.16318e+11;7.76563e-10
-9.16289e+11;7.77083e-10
-9.1626e+11;7.77604e-10
-9.1623e+11;7.78125e-10
-9.16201e+11;7.78646e-10
-9.16172e+11;7.79167e-10
-9.16143e+11;7.79688e-10
-9.16113e+11;7.80208e-10
-9.16084e+11;7.80729e-10
-9.16055e+11;7.8125e-10
-9.16025e+11;7.81771e-10
-9.15996e+11;7.82292e-10
-9.15967e+11;7.82812e-10
-9.15938e+11;7.83333e-10
-9.15908e+11;7.83854e-10
-9.15879e+11;7.84375e-10
-9.1585e+11;7.84896e-10
-9.1582e+11;7.85417e-10
-9.15791e+11;7.85938e-10
-9.15762e+11;7.86458e-10
-9.15732e+11;7.86979e-10
-9.15703e+11;7.875e-10
-9.15674e+11;7.88021e-10
-9.15645e+11;7.88542e-10
-9.15615e+11;7.89063e-10
-9.15586e+11;7.89583e-10
-9.15557e+11;7.90104e-10
-9.15527e+11;7.90625e-10
-9.15498e+11;7.91146e-10
-9.15469e+11;7.91667e-10
-9.15439e+11;7.92188e-10
-9.1541e+11;7.92708e-10
-9.15381e+11;7.93229e-10
-9.15352e+11;7.9375e-10
-9.15322e+11;7.94271e-10
-9.15293e+11;7.94792e-10
-9.15264e+11;7.95312e-10
-9.15234e+11;7.95833e-10
-9.15205e+11;7.96354e-10
-9.15176e+11;7.96875e-10
-9.15146e+11;7.97396e-10
-9.15117e+11;7.97917e-10
-9.15088e+11;7.98438e-10
-9.15059e+11;7.98958e-10
-9.15029e+11;7.99479e-10
-9.15e+11;8e-10
-9.14971e+11;8.00521e-10
-9.14941e+11;8.01042e-10
-9.14912e+11;8.01563e-10
-9.14883e+11;8.02083e-10
-9.14854e+11;8.02604e-10
-9.14824e+11;8.03125e-10
-9.14795e+11;8.03646e-10
-9.14766e+11;8.04167e-10
-9.14736e+11;8.04688e-10
-9.14707e+11;8.05208e-10
-9.14678e+11;8.05729e-10
-9.14648e+11;8.0625e-10
-9.14619e+11;8.06771e-10
-9.1459e+11;8.07292e-10
-9.14561e+11;8.07812e-10
-9.14531e+11;8.08333e-10
-9.14502e+11;8.08854e-10
-9.14473e+11;8.09375e-10
-9.14443e+11;8.09896e-10
-9.14414e+11;8.10417e-10
-9.14385e+11;8.10938e-10
-9.14355e+11;8.11458e-10
-9.14326e+11;8.11979e-10
-9.14297e+11;8.125e-10
-9.14268e+11;8.13021e-10
-9.14238e+11;8.13542e-10
-9.14209e+11;8.14063e-10
-9.1418e+11;8.14583e-10
-9.1415e+11;8.15104e-10
-9.14121e+11;8.15625e-10
-9.14092e+11;8.16146e-10
-9.14062e+11;8.16667e-10
-9.14033e+11;8.17188e-10
-9.14004e+11;8.17708e-10
-9.13975e+11;8.18229e-10
-9.13945e+11;8.1875e-10
-9.13916e+11;8.19271e-10
-9.13887e+11;8.19792e-10
-9.13857e+11;8.20313e-10
-9.13828e+11;8.20833e-10
-9.13799e+11;8.21354e-10
-9.1377e+11;8.21875e-10
-9.1374e+11;8.22396e-10
-9.13711e+11;8.22917e-10
-9.13682e+11;8.23438e-10
-9.13652e+11;8.23958e-10
-9.13623e+11;8.24479e-10
-9.13594e+11;8.25e-10
-9.13564e+11;8.25521e-10
-9.13535e+11;8.26042e-10
-9.13506e+11;8.26563e-10
-9.13477e+11;8.27083e-10
-9.13447e+11;8.27604e-10
-9.13418e+11;8.28125e-10
-9.13389e+11;8.28646e-10
-9.13359e+11;8.29167e-10
-9.1333e+11;8.29687e-10
-9.13301e+11;8.30208e-10
-9.13271e+11;8.30729e-10
-9.13242e+11;8.3125e-10
-9.13213e+11;8.31771e-10
-9.13184e+11;8.32292e-10
-9.13154e+11;8.32813e-10
-9.13125e+11;8.33333e-10
-9.13096e+11;8.33854e-10
-9.13066e+11;8.34375e-10
-9.13037e+11;8.34896e-10
-9.13008e+11;8.35417e-10
-9.12979e+11;8.35938e-10
-9.12949e+11;8.36458e-10
-9.1292e+11;8.36979e-10
-9.12891e+11;8.375e-10
-9.12861e+11;8.38021e-10
-9.12832e+11;8.38542e-10
-9.12803e+11;8.39063e-10
-9.12773e+11;8.39583e-10
-9.12744e+11;8.40104e-10
-9.12715e+11;8.40625e-10
-9.12686e+11;8.41146e-10
-9.12656e+11;8.41667e-10
-9.12627e+11;8.42187e-10
-9.12598e+11;8.42708e-10
-9.12568e+11;8.43229e-10
-9.12539e+11;8.4375e-10
-9.1251e+11;8.44271e-10
-9.1248e+11;8.44792e-10
-9.12451e+11;8.45313e-10
-9.12422e+11;8.45833e-10
-9.12393e+11;8.46354e-10
-9.12363e+11;8.46875e-10
-9.12334e+11;8.47396e-10
-9.12305e+11;8.47917e-10
-9.12275e+11;8.48438e-10
